StopId,StopAbbr,StopName,Lat,Lon
589,SKEIK_F1,Skeikampen Fjellandsby,61333237,10094315
590,SKEIK_A1,Skeikampen Alpinsenter,61337026,10082368
591,AUSTLI2,Austli,61282728,10142565
592,LIE_GA1,Lie,61276739,10132921
593,STORHGA1,Storhaugen,61246393,10154343
594,FOLL_BR1,Follebu bruk,61210091,10273757
595,BAUKER1,Bauker,61273480,10161960
596,REIS_GA1,Reistad,61252207,10196471
597,TARUD_1,Tarud,61259720,10199910
598,KLOPPHU2,Klopphus,61270340,10187460
599,EINSTAD2,Einstad,61237000,10224633
600,STEI_GA1,Steine,61226490,10239690
601,LUNDEGA1,Lunde,61226060,10265727
602,FINNSVE1,Finnsvea,61226555,10307920
603,MYRA_SK1,Myra skole,61266910,10149310
604,ENGJ_SK1,Engjom skule,61288950,10176150
606,LEINEGA2,Leine,61263889,10195595
607,SKALMST2,Skalmstad,61255170,10141124
608,BRUVANG1,Bruvang,61277833,10143810
610,FORSBRU1,Forsetbrua,61196159,10142250
611,STUBBRU1,Stubbrud,61130782,10203820
612,VÆRSKEI1,Værskei,61177116,10015416
613,KITTILB1,Kittilbu,61174368,9958767
614,HOLSBRU1,Holsbrua,61178345,9870918
616,EVENHAU1,Evenhaugen,61156179,10155841
617,AUGGED_B,Auggedalsbaklia,61137988,10164646
618,FORS_SK1,Forsetskolene,61199962,10143708
619,MEGRUND1,Megrund,61413263,9554710
620,STRA_FJ1,Strand fjellstue,61383930,9613540
621,ESPE_FH1,Espedalen fjellhotell,61439083,9496062
622,VASSE_E1,Vassenden Espedalsvatnet,61368153,9659464
624,SVATSØV1,Svatsum øvre,61341306,9770212
625,SVATS_K1,Svatsum kirke,61319466,9855833
626,BENNMOE1,Bennmoen,61315287,9878583
627,OLST_GA1,Olstad,61277543,10001026
628,BØDAL1,Bødal,61239020,10066470
629,BEKK_GA1,Bekken,61338090,9790560
630,STENSLI1,Stensli Gjøvikvegen,60755651,10735431
631,ANDERSG1,Andersgård,60753586,10742128
632,NORDL_H1,Nordlia handel,60748301,10758629
633,BREILI1,Breili,60746890,10767046
634,GLEMMES1,Glemmestad,60740824,10793547
635,FOSS_ØT1,Foss Mjøsvegen,60734585,10811062
636,HÅKE_ØT1,Håkenstad,60718740,10836290
637,KAPPHØG1,Kapphøgda Svalbard,60702590,10834097
639,KAPP1,Kapp,60714046,10855437
640,KAPP_SK1,Kapp skole,60712720,10876050
641,HAUGKØT1,Haugkrysset,60725707,10792557
642,BJØ_GSK1,Bjørnsgård skole,60720790,10814350
643,NORD_SK1,Nordli skole,60741792,10761720
644,KAPP_MA1,Kapp matsenter,60713843,10864160
645,STEINSJ1,Steinsjå,60760405,10729740
646,STUB_ØT1,Stubberud,60732250,10751760
647,LILLO1,Lillo,60682559,10830041
649,FESTIVI1,Festiviteten,60679188,10870892
650,HAMMRST1,Hammerstad,60675198,10793808
651,LENAGAT1,Lenagata,60676015,10813346
652,KLOPPVN1,Kloppvegen,60668043,10859582
653,GRØTBER1,Grøtberg,60702560,10807098
654,SLET_ØT1,Sletta,60693549,10781945
655,FURU1,Furu,60692826,10876109
656,LENA_USK,Lena ungdomsskole,60677547,10804321
657,KJØLSET1,Kjølsethsvea,60620767,10929916
658,LABO1,Labo,60684136,10812956
659,VESTBYG1,Vestbygda,60673156,10787096
661,BILITT1,Bilitt,60671837,10905156
664,VIKSBOR1,Viksborgvegen,60647653,10988169
666,FJELLHA1,Fjellhaug,60630082,11089845
667,STARUM1,Starum,60690623,10906472
669,PRØV_ØT1,Prøven,60641352,10903437
670,SKRE_US1,Skreia ungdomsskole,60651154,10928049
671,ALM_ROS1,Alm Rossgutua,60641075,10941141
672,TOLL_OT1,Tollefsrudvegen,60651325,10881104
673,KLOPPEN1,Kloppen,60662050,10840380
674,OLTERUD1,Olterud,60628613,10886188
675,LINDHOL1,Lindholm,60645436,10829544
676,LUNDEØT1,Lunde,60662144,10814127
677,BYVEGEN1,Byvegen,60638106,10870449
678,BORGLUN1,Borglund,60645836,10722649
680,TANDSET1,Tandseter,60569845,10713513
681,ENSRUD1,Ensrud,60594634,10724527
682,LUND_KL1,Lund,60596396,10731303
683,BRÅST1ØT,Bråstad,60611279,10756441
685,SMEB_KO1,Smeby Kolbulinna,60629881,10785755
686,BERGSEN3,Bergseng Kolbu,60649881,10801373
687,RUD_KO1,Rud,60606242,10730933
688,MOLSTAD1,Molstad,60629186,10766455
689,MØLLERH1,Møllerhagen,60586444,10764598
690,TINGV5ØT,Tingvang,60620220,10764707
691,HOEL_ØT1,Hoel,60621763,10781199
695,RAUFO_N1,Raufoss nord,60731320,10616150
696,RAUF_ST1,Raufoss stasjon,60722673,10613327
697,ELTON1,Elton,60742220,10674270
698,LANDHVT1,Landheim,60740098,10684277
699,HJELPST1,Hjelpstein,60750228,10699790
700,MARKEST1,Markestad,60750612,10682680
701,RAUF_VGS,Raufoss videregående skole,60715166,10604987
702,RAUF_IS1,Raufoss Industripark S-port,60728765,10610008
703,ROKSVOL1,Roksvoll,60691230,10606150
704,REIN_BS1,Reinsvoll bensinstasjon,60685608,10614406
705,SOLV_R1,Solvangvegen Reinsvoll,60683345,10621441
707,BRUF_EV1,Bruflat Einavegen,60654891,10603108
708,SYKINNR1,Sykehuset Innlandet Reinsvoll,60679159,10637981
709,RUDSVEB1,Rudsvebakken,60659980,10538540
710,GOTTERU1,Gotterud,60685242,10570401
711,SKJÆ_VT1,Skjærdalen,60681316,10503769
712,SOLVOLL1,Solvoll,60659899,10520723
713,NORDSET1,Nordsethkrysset,60700482,10646582
714,MORTERU1,Morterud,60697380,10630820
715,BORG_VT1,Borgen,60689036,10659956
716,REI_ST1,Reinsvoll stasjon,60678731,10618243
717,KRETAFE1,Kretafeltet,60677264,10619583
718,FISKEVO1,Fiskevollen,60640589,10601820
719,BØVERBRU,Bøverbru,60664350,10674001
721,KOLBU_B1,Kolbu brannstasjon,60651358,10746314
722,ALM_VT1,Alm,60733377,10725477
723,HELSE_V1,Helsetsvingen vest,60708134,10695703
724,HELSE_Ø1,Helsetsvingen øst,60707498,10702008
725,IHLE_SK1,Ihle skole,60697504,10713628
726,GRANVVT1,Granvang,60694848,10715036
728,NÆRS_VT1,Nærstein,60668038,10692735
729,SIVESIN1,Sivesind,60647114,10649853
730,BØRSV_S1,Børsvollsvea,60656787,10665554
731,ØVERSET1,Øverset,60638784,10698181
732,ERIK_VT1,Eriksrud,60709748,10732724
733,STENBER1,Stenberg,60703885,10757616
734,GAUKUM1,Gaukum,60698388,10695861
735,EINA_ST1,Eina stasjon,60630584,10597710
736,THUN_SK1,Thune skole,60615399,10621359
737,MJØRLUN1,Mjørlund,60559224,10659050
738,EINAVOL1,Einavoll,60517039,10637152
739,EINASSL1,Einastrand samvirkelag,60559890,10623470
740,HÅGÅ_ST1,Hågår stasjon,60596808,10575227
742,SLØVI_F1,Sløvika Fjordlinna,60285718,10411441
743,VANGSMØ1,Vangsmølla,60254414,10428367
744,PRESTMO1,Prestmoen,60259562,10438074
745,KLINKEN1,Klinkenberg,60266405,10464393
746,OLUM_Ø1,Østre Olum,60266978,10495989
747,SOGN_JE1,Sogn,60306210,10419264
748,LIA_JE1,Lia,60278454,10525508
749,JEVN_RB,Jevnaker rutebilstasjon,60239908,10385547
750,TOSO_SK1,Toso skole,60239598,10418363
751,SANDV_J1,Sandvika,60291723,10357573
752,JEVN_SK1,Jevnaker skole,60240334,10370552
753,VOLL_LL1,Vollaløkken Lunnerlinna,60309502,10593989
754,KALVSJØ1,Kalvsjø,60291490,10570411
756,BERGELU1,Berge,60294694,10593675
757,GRINDVO1,Grindvoll,60296219,10488865
758,BALLANG1,Ballangrud,60300288,10512622
759,HEIMLY1,Heimly,60297219,10569546
760,SOLH_TO1,Solheimstorget,60317250,10550495
761,LUNN_ST1,Lunner stasjon,60305153,10584438
762,STUMNEK1,Stumnekrysset,60308789,10645084
763,SVINGLU1,Svingen,60312352,10650338
764,SKJERVA1,Skjerva,60319720,10692130
765,LUNN_RH1,Lunner rådhus Sand,60294917,10609753
766,KILDAL_S,Kildal sørgående,60291274,10614578
767,GRUA_ST1,Grua stasjon,60258848,10665201
768,GRUA1,Grua,60256729,10661632
769,ROA_ST1,Roa stasjon,60283600,10621010
770,BRATTLI1,Brattlia,60290010,10670040
771,BELTERN1,Beltern,60247844,10586309
772,NORDSTR1,Nordstrand,60261308,10610912
773,KILDAL_N,Kildal nordgående,60290486,10618526
774,HARE_SE1,Harestua senter,60202592,10713955
776,STRY_ST1,Stryken stasjon,60165005,10720366
777,HARES_N1,Harestua nord,60208868,10710705
778,BJONERO1,Bjoneroa,60524255,10285661
779,TANG_B1,Tangen ferjekai,60511868,10335770
780,KVERN1,Kvern,60414620,10378920
781,GAMMELS1,Gammelsetra,60519685,10218397
782,KROKFOS1,Krokfoss,60512421,10253439
783,SOLLIA1,Sollia,60498542,10253859
784,ENGEVIK1,Engevika,60468632,10256835
785,BJON_SK1,Bjoneroa skole,60517438,10297106
786,HORN_B1,Horn ferjekai,60523009,10341859
787,GJERVIK1,Gjervika,60517450,10396203
788,EIDSAND2,Eidsand,60489833,10440317
789,GULLE_V1,Gullerudvika,60469750,10466421
790,SKARI_R1,Skari Røykenviklinna,60450560,10472743
791,HENNUNG1,Hennung,60508067,10531701
792,BLEI_ST1,Bleiken stasjon,60468077,10500379
793,BJØRKSK1,Bjørklund skole,60465183,10486747
794,WALHEIM1,Walheim,60466336,10501149
795,RØYKENV1,Røykenvika,60431105,10468893
796,BRAND_S1,Brandbu skysstasjon,60420134,10505974
797,GRINDÅT1,Grindåkertoppen,60402716,10483141
798,KIRKEVO1,Kirkevold,60395877,10479749
799,HAUG_FL1,Haug Fjordlinna,60382190,10433090
800,EGGE_GR1,Egge,60439410,10501700
801,HILD_HV1,Hilden Helmeidvegen,60385052,10497505
802,WALSTAD1,Walstad,60373205,10506187
803,BREIDGT1,Breidgata,60377211,10475577
804,LYGNA1,Lygna,60455500,10644210
805,AMUNDRU1,Amundrud,60427806,10575680
808,JAREN_ST,Jaren stasjon,60392450,10556660
809,HAUGSBA1,Haugsbakken,60388847,10566250
810,HOLTER1,Holter,60416608,10570748
811,JØRGENS1,Jørgensløkka,60391078,10589722
812,GRANTRE1,Gran Tre,60420909,10558785
813,GRAN_ST,Gran stasjon,60358982,10570146
815,HVATTUM2,Hvattumsvingen,60370200,10544720
816,SANNESV1,Sannesvingen,60365164,10536660
817,GAMMEGR1,Gamme,60351959,10501245
819,GRIMS_G1,Grimsrud,60327782,10482036
820,RIIS1,Riis,60376431,10626553
821,SÅS_PL1,SÅS idrettsplass,60335810,10620390
822,GRANAV1,Granavollen,60366478,10528583
823,TRIN_SKN,Trintom skole Nordre Ålsvegen,60360035,10584516
824,GRYMYR1,Grymyr,60340412,10406744
825,STADUM1,Stadum,60329578,10396471
826,MO_GR1,Mo,60356580,10472920
827,MELLERU1,Mellerud,60360721,10493665
828,RØEN_SL1,Røen,60785985,10198493
829,FLUB_BV1,Fluberg bru vest,60758822,10220357
830,NORDRÅK1,Nordråk,60740426,10233936
831,ENGELIA1,Engelia,60699019,10281124
832,BRAKAR1,Brakar,60668017,10318770
833,VEST_SK1,Vestsida skole,60642269,10334891
835,BJØR_BJ1,Bjørnerud Vestsidevegen,60574452,10288156
837,KRONBOR1,Kronborg,60805140,10217533
838,SVIN_SL1,Svingvoll,60783348,10259172
839,STEINSB1,Steinsborgvegen,60767270,10247852
841,BERGEGA1,Bergegarda,60771814,10302282
842,HASVOLD2,Hasvoldseter,60779954,10365637
843,LAND_ØS1,Landåsvegen/Østsinnivegen,60832660,10290538
844,LANDÅSH1,Landåshaugen,60832382,10304779
845,ODNE_SK1,Odnes skole,60803387,10169534
846,BJØR_F2,Bjørnerud Flubergvegen,60727091,10284241
847,HOV_RB1,Hov rutebilstasjon,60697137,10353072
848,FRYAL1,Fryal Randsfjordvegen,60684014,10357636
851,SMERUDV1,Smerudvegen,60726950,10359789
852,SØRHAGE1,Sørhagen,60674658,10366090
853,FALL_ST1,Fall stasjon,60678494,10371114
854,LØKENSL1,Løken,60725345,10320444
855,LORTVIK1,Lortvika,60680633,10423203
856,VASLI_N1,Vaslien nedre,60631116,10467503
857,TREV_ST1,Trevatn stasjon,60627209,10493952
858,TOTENDE1,Totendelet,60647751,10529435
859,PREST_Ø1,Prestrud - Østbygdvegen,60684498,10443911
860,HONERUD1,Honerud,60668031,10440163
862,ENGERSL2,Enger nedre,60576864,10338078
863,GRIMEBA1,Grimebakken,60569462,10335155
864,HORNNSL1,Horn nordre,60535741,10319617
865,DOKKA_S1,Dokka sentrum,60836262,10072891
866,STOMLI_2,Stomlien,60894566,10067258
867,DOKKAS01,Dokka skysstasjon,60834069,10073179
868,KOLBJØR1,Kolbjørnshus,60822156,10068873
869,ÅVELLA1,Åvella,60802583,10115290
870,TRANHAU2,Tranhaug,60791884,10138250
871,HÅKE_NL1,Håkenstad,60847058,10087705
872,ENGERØL1,Enger Østsinnilinna,60838767,10105472
873,GRY_NL1,Gry,60847045,10180482
874,KOMP_NL1,Komperud,60841658,10215568
875,NYSETBA1,Nysetbakken,60787093,10188838
876,HALDSRU1,Haldsrud,60842308,10205034
877,BARL_NL1,Barlund,60827982,10035547
878,HØLJ_TL1,Høljerast Tonsåslinna,60826822,9796000
879,LEPPA_M1,Leppa Mosvinga,60843150,9876370
880,NYSTUGU1,Nystugu,60840199,9889460
881,SANDMOEN,Sandmoen,60831017,9904749
882,KVERU_X1,Kverumskrysset,60834872,9966184
884,LOENG1,Loeng,60863920,10018530
885,SKOLMEN1,Skolmen,60891616,10040633
886,SKINNER5,Skinnerlien,61000159,10113067
887,VALHOVD1,Valhovd,60992643,10082784
888,VINJ_NL2,Vinjar,60971570,10112660
889,SVINGLV2,Svingstad Lillehammervegen,60936077,10124473
890,SKOG_NL2,Skogen,60902890,10077325
891,KINN_KR2,Kinn vegkryss,60934313,10138901
892,HUGULIA2,Hugulia,61033722,9837106
893,NØRSTEL2,Nørstelia,61018523,9893488
894,FAGE_NL1,Fagerlund,60999817,10017128
895,VEISTNL2,Veisten,60972841,10093252
896,TORPA_SK,Torpa barne- og ungdomsskole,60966573,10106343
897,SJÅHEIM1,Sjåheim,60961788,10071226
898,FELDE1,Felde,60950301,10081527
899,HARSTAD1,Harstad,60925970,10056478
900,SKARTLI1,Skartlia,61030360,10075690
901,NYSÆ_NL1,Nysætra,61041434,9967082
902,ULSAKG1,Ulsakgutua,60966539,10024831
903,SMED_NL1,Smedsrud,60951080,9971780
904,GRØTÅSE2,Grøtåsen,60937353,10027780
905,PINA2,Pina,60933983,10157572
906,ENGELI1,Engeli,60916123,10056368
907,HAUG_NL1,Hauger,60939041,10011036
908,BAGN1,Bagn,60823033,9549133
909,LANGEDR1,Langedrag,60777670,9636222
910,RUSEHØG1,Rusehøgda,60850401,9486426
911,REINLI1,Reinli,60829840,9496727
912,STAVEDA1,Stavedal,60839671,9400058
913,ETNA_ST1,Etna stasjon,60814870,9768905
914,DALENSA1,Dalen,60801075,9661787
915,FØNHUS1,Fønhus østsiden,60758067,9682366
916,LIAGREN1,Liagrenda,60863969,9459806
917,LINDELIE,Lindelie,60798161,9581787
918,GARTHUS1,Garthus,60706729,9710678
919,TOLL_SA1,Tollefsrud,60647794,9781043
920,HAUGSRU1,Haugsrud,60660039,9827876
921,BEGN_BR1,Begna bruk,60643964,9881221
922,ÅSLI1,Åsli,60636155,9603755
923,MELBYSA1,Melby,60632862,9659379
924,HEDAL_K1,Hedalen stavkirke,60623038,9690335
926,STORRSA1,Storruste,60546943,9790887
927,TONSÅSE1,Tonsåsen,60856576,9628420
928,SØRU_ET1,Sørum,60865007,9662428
929,ETNA_CA1,Etna camping,60829649,9749368
930,RØNSMOE1,Rønsmoen,60826530,9768190
931,LENNING1,Lenningen,61108360,9697670
932,STØLEN1,Stølen,61039843,9570605
934,OSET1,Oset,61034880,9471720
935,VALD_HØ1,Valdres høyfjellshotell,61059887,9396657
936,RØYSLUN1,Røyslund,61055410,9381950
937,RUST1,Rust,61003333,9597400
938,ETNE_RB2,Etnedal rutebilstasjon,60924662,9635748
939,BRUF_ET1,Bruflat sentrum,60888180,9643099
940,BAKKANE1,Bakkane,61027311,9685148
941,OSPELUN1,Ospelund,60918560,9622200
942,FAGE_S00,Fagernes skysstasjon,60986002,9238247
943,LEIRASE1,Leira sentrum,60971371,9293219
944,FOSSENC1,Fossen camping Hølldalsføss,61033323,9176108
945,KRUK1,Kruk,61034532,9356716
947,KARIHUS1,Karihus,60988121,9275385
948,SUSKRYS1,Suskrysset,60990610,9264150
949,SKRA_SK1,Skrautvål skule,61033264,9207543
950,SKRAU_K1,Skrautvål kyrkje,61028703,9212716
951,DØVRISK1,Døvriskrysset,61010633,9227507
952,RANEI_B1,Raneisbygde,60994814,9249544
953,NAUR_SK1,Nord-Aurdal skole,60988210,9238594
954,VALD_VG1,Valdres vidaregåande skule,60970548,9304457
955,FAGE_BR1,Fagernesbrue,60985004,9228929
956,AURD_SS2,Aurdal sentrum Kiwi,60919792,9423066
957,BJØRGO1,Bjørgo,60896890,9459570
958,SANDERS1,Sanderstølen,60827210,9137007
959,BJØR_NA2,Bjørkestølen,60864783,9206259
960,ÅBJØR2,Åbjør,60924727,9293141
961,VESTRIN1,Vestringsbygde,60926757,9338828
962,SYNDVØL1,Syndvøll,60916048,9386726
963,VESTR_S1,Vestringsbygda skole,60929522,9330011
964,AURD_SK1,Aurdal skole,60926760,9410001
965,ØYDEG_B1,Øydegarden Bjørgo,60895751,9469336
966,ULNES1,Ulnes E16,61000364,9112986
967,STRAN_K1,Strand kirke,60976054,9184361
968,HÅE1,Håe,60963675,9285572
969,FØDNES1,Fødnes,60982152,9193035
970,GRANEI1,Granei,61011713,9074119
971,GRANEIS1,Graneisbrue,60997974,9094392
972,HEGG_NA1,Heggelund,60967783,9180180
973,VASE_BR1,Vaset bru,60995547,8988511
974,VASE_SE1,Vaset seter,61007950,9024638
975,RØN16_1,Røn samfunnshus E16,61037680,9053518
976,FOSS_VS1,Fossheim,61029301,9043576
977,MAGIS_K1,Magistadkrysset,61061737,9047981
978,RØN_SK1,Røn skule,61046545,9057512
979,ROGNDOK1,Rogndokken,61035663,9157131
980,FAUS_VS1,Fauske,61039133,9073152
981,SLIDRET1,Slidretun,61087716,8981404
982,JOMSBOR1,Jomsborg,61110281,8927242
983,NESTE1,Neste,61068498,8981215
984,VIKSHAG1,Vikshagen,61098860,8947290
985,LOMEN_K1,Lomen kyrkje,61134384,8890568
986,VALD_FL1,Valdresflye,61389062,8810708
987,BEITOST1,Beitostølen,61248960,8904545
988,BEITO_H1,Beitostølen Helsesports. fv51,61233501,8928179
989,SKAMMES1,Skammestein,61199030,8981261
990,HEGGENE1,Heggenes,61143446,9069779
991,BEITO1,Beito,61242855,8867764
992,STOREFØ1,Storeføss,61131937,9085580
993,MOANE1,Moane,61125106,9092208
994,VELTA1,Velta,61073548,9136420
995,HOVI1,Hovi,61069299,9148238
997,STORERØ1,Store-Røe,61081460,9088998
998,BRUBRØT1,Brubrøtin,61074745,9106527
999,MELBYBR1,Melbybråten,61063374,9163959
1000,SKREOBR1,Skreobråten,61106710,9120440
1001,TYINKRY2,Tyinkrysset,61203382,8237234
1002,TYIN1,Tyin,61230957,8234179
1003,VANG1_VA,Vang sentrum,61125104,8571651
1005,RIST_BR1,Riste bru E16,61133061,8855214
1006,BYGDI_H1,Bygdin hotell,61328314,8799933
1007,LEINEVA1,Leine,61156201,8527159
1008,REMME_1,Remme,61159001,8635270
1009,HENSKR_1,Henskrysset,61167920,8676750
1010,KONG_VA1,Kongslien,61179778,8725264
1011,GARSTAD1,Garstad,61148154,8827431
1012,EIDSBUG1,Eidsbugarden,61375378,8299119
1013,TYINHOL1,Tyinholmen,61353700,8259100
1015,HEMSI_B1,Hemsingbrue Øylo,61158570,8668176
1037,OSLO_L_N,Oslo Lufthavn,60193140,11098890
1047,Hamar406,Hamar skysstasjon,60791368,11080696
1070,BRENNA1S,Brenna,61911762,7999284
1080,SJUSJ_G1,Sjusjøen Graaten,61152925,10691955
1081,Mesna402,Mesnali Sjusjøvegen,61102501,10696507
1093,SÆTERBA1,Sæterbakken,61100091,10597175
1097,LIL_KINO,Lillehammer kino,61115320,10463495
1098,FYLKESHU,Fylkeshuset Banken,61116697,10462251
1099,BERGSHJ1,Bergsenghjørnet,61115184,10466235
1100,HOVSLAG1,Hovslagervegen,61133467,10451640
1101,FÅBE_LGN,Fåberggata/Løkkegata N,61119062,10460601
1103,ROTERVEG,Roterudvegen,61108532,10471789
1104,SØREÅLBO,Søre Ål bo- og servicesenter,61100006,10476753
1107,RØYS_SK,Røyslimoen skole,61096195,10510229
1109,LYSGÅRDB,Lysgårdsbakkene,61123732,10487579
1112,VIKENGJ1,Viken,60782260,10698139
1114,VIND_ID1,Vind idrettsplass,60759601,10699782
1115,ØST_VES2,Østre-Vestre Totenveg,60790798,10696272
1118,NYBR_GJ1,Nybrua,60791721,10683689
1119,HOLMENNE,Holmen nedre,60787777,10655438
1120,LILLEKO1,Lillekollen,60789574,10652334
1121,AND_NORD,Andreas Nordlands vei,60809233,10658459
1122,TRANBERG,Tranbergvegen/Tranberglia,60805765,10667217
1123,TRANB_LP,Tranberg lekeplass,60808834,10663072
1124,BERGSLI3,Bergslia,60807549,10664062
1126,SOLÅS1,Solås,60805117,10676097
1127,HOFFSBA1,Hoffsbakken,60806835,10677233
1128,TRANBER1,Tranberghallen,60812114,10675530
1129,HUNNSJO1,Hunnsjordet,60805047,10676445
1130,ØSTBYHØ1,Østbyhøgda,60763390,10694990
1131,NORDBGJ1,Nordby,60771128,10683006
1132,ØV.TORV1,Øvre Torvgate,60794030,10685979
1135,ÅSLUND_M,Åslundmarka,60786437,10633676
1136,HANS_MUS,Hans Mustads gate,60792439,10682918
1140,HENN_GTS,Hennigs gate sør,60784314,10685466
1143,HUSK_BH1,Huskestua barnehage,60788959,10636725
1144,VARD_ID1,Vardal idrettsplass,60789581,10659626
1145,ALF_MJØ1,Alf Mjøens veg,60786369,10682181
1147,CC_GJØV,CC Gjøvik,60799300,10694169
1153,DISETVN1,Disetvegen,60949837,10627236
1154,MÆHL_GJ1,Mæhlum Vardalsvegen,60814824,10581363
1156,BURMA1,Burma Drogeflata,61945747,9267526
1157,DOMBÅ_ST,Dombås stasjon,62069624,9125897
1160,BRÅTÅ1,Bråtå,61902619,7856663
1165,RUSTADS1,Rustadseter,61645156,8102585
1166,ØYGA_VÅ1,Øygarden,61882429,9111012
1167,GJEND_X1,Gjendesheimkrysset,61489423,8838525
1169,SØDORP1,Sødorptunet,61591012,9761007
1170,KVIKN_K1,Kvikne kirke,61574110,9588064
1176,ROSTGRE1,Rostgrenda,61890075,9397890
1177,DALELIE1,Dalelie,61779868,9501801
1178,RAPHAMN1,Raphamn,61792429,9602197
1179,MYSUSÆT1,Mysusæter,61810189,9687566
1180,SPRANGE1,Spranget,61834826,9730631
1183,HAMARSÆT,Hamarsætri,61730833,9118804
1188,ØYER_S1,Øyer sentrum,61240784,10438988
1189,VIDARHEI,Vidarheim,61274847,10393802
1191,FORSET1,Forset,61202033,10144216
1192,HESJEH_1,Hesjehågån,61310400,10199433
1196,STANGØT2,Stange,60633175,10914109
1198,RAUF_IP1,Raufoss Industripark,60733902,10607166
1200,HELL_VT1,Helland,60715384,10645201
1202,RAUF_IN1,Raufoss Industripark N-port,60737543,10610933
1203,GRANITT1,Granittvegen,60717496,10598093
1204,LØNNBER5,Lønnberget,60717837,10591384
1205,PRVENT_1,Prøventunet,60720726,10609701
1206,REINS_S1,Reinsvoll sør,60677276,10614837
1209,SIVE_TA1,Sivesintajet,60635468,10658763
1210,HAMSUNS1,Hamsuns veg/Furulybakken,60732737,10618354
1211,NEGARDV1,Negardsvegen/Kløvervegen,60736125,10621396
1212,SIMENSB1,Simensbakken,60735130,10625643
1213,ØVERBYV1,Øverbyvegen,60733921,10626214
1214,RUDSLÅT1,Rudslåtten,60730319,10627342
1215,RSTADV_1,Rustadvegen,60728130,10622023
1217,SAGATUN1,Sagatunet,60724065,10615119
1218,RAU_LEG1,Raufoss legesenter,60725018,10620160
1219,GRIMÅS,Grimås,60721556,10618863
1220,FREMS_B1,Fremstadbakken,60718313,10625228
1221,SKOGSRV1,Skogsrudvegen,60716795,10627856
1222,CHR_ESK1,Christiania Eske Fabrik,60715443,10623290
1223,GRIM_VT1,Grimsrudvegen,60713686,10616967
1224,SEV_OLS1,Severin Olsens veg,60716133,10615544
1225,RFOSTU_1,Raufosstun,60722710,10616658
1226,BRUBA_SK,Brubakken skole,60726196,10612812
1228,SAGVO_BV,Sagvollvegen/Badelandvegen,60720176,10604621
1230,SAGVOLL2,Sagvoll,60702451,10584031
1232,ØSTVOLL1,Østvollkrysset,60721454,10640386
1234,BAKKEV_1,Bakkevegkrysset,60723790,10628544
1236,TOLLERU1,Tollerud,60726309,10600885
1240,RAUF_SKS,Raufoss skole sør,60722397,10604502
1241,RINGV_K2,Ringvollkrysset,60731471,10681428
1243,VESTRUM1,Vestrumenga,60737148,10626692
1245,HALVORS1,Halvorsbøle,60336344,10349013
1246,STORGRUN,Storgrunnvika,60476353,10260567
1247,GRAN_RH1,Gran rådhus,60392303,10559053
1249,RØSTELI1,Røstelia,60637835,10531301
1250,BONDLIDD,Bondlid Dokka,60836779,10073253
1254,HVALSMO2,Hvalsmokrysset,60189254,10284089
1257,SOGNDAL1,Sogndal skysstasjon,61230570,7097430
1258,VINGNES1,Vingnes,61105496,10441378
1267,GOL_ST1,Gol stasjon,60699235,8971066
1268,GOL_SST2,Gol skysstasjon,60702330,8941990
1276,Enden402,Enden,61786323,10229155
1277,Vollu402,Vollum,61817323,10211451
1278,Atnbr402,Atnbrufossen vegkryss,61851210,10233902
1279,Nesse432,Nesset,61891078,10141314
1284,NESÅDAL2,Nes i Ådal,60563363,9988466
1285,HÅBAKKE1,Håbakken,61063991,7508723
1289,EGGEMOE2,Eggemoen,60205347,10310567
1290,HØNE_SEE,Hønefoss sentrum,60164965,10257744
1291,HØNEF_ST,Hønefoss stasjon,60169045,10250036
1294,HAFSLO1,Hafslo,61315943,7204940
1295,GAUPNE1,Gaupne,61403194,7293500
1296,HØYHEIM1,Høyheimsvik,61400107,7396060
1297,LUSTER1,Luster,61441415,7456597
1298,SKJOLDE1,Skjolden,61490554,7601003
1300,TURTAGA1,Turtagrø,61503964,7802046
1303,LÆRDALR2,Lærdal rådhus,61098560,7481085
1304,BORLAUG1,Borlaug,61073769,7952278
1317,NEBBEN2,Nebben,61508872,9402167
1322,VASSE_E2,Vassenden Espedalsvatnet,61368136,9659277
1324,SVATSØV2,Svatsum øvre,61340255,9770632
